Date,Stock,GapSize,market_cap,OpenPrice,OpenUnadjusted,PreVolume,PreHigh,PreBreakTime,RVOL10D,GapSizeRel,$volume,MaxChange,Day1,Day2,Overnight,2Day,Day1Trade,Day2Trade,OvernightTrade,2DayTrade,Day1TradeCum,Day2TradeCum,OvernightTradeCum,2DayTradeCum
2017-03-29,VTGN,26.08695652173911,411406776.2133,2.32,2.32,20033.0,3.14,,5.70838295389865,2.88878241962764,880757.07815,4.31034482758621,0.11202586206896553,0.017241379310344845,0.025905172413793028,0.1551724137931034,0.010702586206896554,0.0012241379310344845,0.002090517241379303,0.01501724137931034,0.47650361652398543,0.23245604230919906,-0.24122299117592172,0.6037366676572629
2017-03-29,ATHX,18.644067796610166,338738755.68,1.4,1.4,531849.0,1.6,,6.265686302752872,2.988512672617077,16183640.6,8.571428571428585,-0.0285714285714286,-0.28571428571428564,-0.0428571428571429,-0.35714285714285715,-0.00335714285714286,-0.029071428571428568,-0.00478571428571429,-0.03621428571428572,0.4731464736668426,0.2033846137377705,-0.246008705461636,0.5675223819429771
2017-03-29,SNOA,16.242937853107332,22396183.02,74.07,8.23,8077.222299999999,80.91,,4.295739869861182,2.4061644986905653,22693316.58,0.2150668286755808,0.12150668286755772,0.03280680437424049,-0.02065613608748483,0.13365735115431338,0.011650668286755773,0.002780680437424049,-0.0025656136087484835,0.012865735115431338,0.48479714195359835,0.20616529417519455,-0.2485743190703845,0.5803881170584084
2017-03-29,CBIO,18.58760826115924,330116020.57,17.8,17.8,562803.0,20.0,,1.75956767049202,2.5825225043648623,61436663.400000006,1.6853932584269593,0.40955056179775284,0.03651685393258429,0.03483146067415726,0.4808988764044944,0.04045505617977529,0.0031516853932584293,0.002983146067415726,0.04758988764044944,0.5252521981333736,0.209316979568453,-0.24559117300296876,0.6279780046988579
2017-03-30,EXTR,23.21981424148607,958508776.4399999,7.96,7.96,132167.0,8.2,,4.643861441200979,5.358846665851621,64232675.78,1.8844221105527525,0.07286432160804021,-0.015075376884422124,-0.001256281407035149,0.05653266331658294,0.006786432160804021,-0.0020075376884422127,-0.000625628140703515,0.005153266331658295,0.5320386302941776,0.20730944188001077,-0.24621680114367228,0.6331312710305161
2017-03-30,ANY,17.828054298642513,15487185.4956,52.08,,4061.3,55.62,09:32:00,3.160224537224334,1.4422646805187063,485675119.86,7.526881720430101,0.05645161290322576,0.14477726574500765,-0.032258064516129024,0.1689708141321044,0.005145161290322577,0.013977726574500766,-0.0037258064516129024,0.016397081413210442,0.5371837915845002,0.22128716845451155,-0.2499426075952852,0.6495283524437265
2017-03-30,SRAX,17.551020408163254,64849599.36,2.88,2.88,24376.0,2.9,,3.9249391119467516,1.7367452920311446,530363.96,0.0,0.13888888888888887,0.0902777777777777,-0.0243055555555555,0.20486111111111108,0.013388888888888888,0.008527777777777771,-0.0029305555555555504,0.019986111111111107,0.5505726804733891,0.22981494623228932,-0.25287316315084074,0.6695144635548377
2017-03-31,JAGX,31.578947368421062,46092950.0,1312.5,1.25,489.34569999999997,1407.0,,6.427048465155695,2.7930125781970725,6969722287.5,4.0000000000000036,0.2,0.016799999999999964,0.0,0.21679999999999996,0.019500000000000003,0.0011799999999999964,-0.0005,0.021179999999999997,0.5700726804733891,0.2309949462322893,-0.25337316315084074,0.6906944635548377
2017-03-31,FMC,16.471544715447138,8820636537.050001,71.63,71.63,1326660.0,72.2,,5.876497277363546,7.11646922749663,997184076.2,0.5723858718414299,0.02847968728186503,0.008655591232723784,-0.019684489738936155,0.017450788775652662,0.002347968728186503,0.00036555912327237836,-0.0024684489738936157,0.0012450788775652663,0.5724206492015756,0.23136050535556169,-0.25584161212473433,0.691939542432403
2017-03-31,MARA,22.10526315789474,,18.56,1.16,15.625,21.6,,1.6584638874993791,1.8875345449419814,14790707.039999997,3.4482758620689724,0.12068965517241372,0.09482758620689655,0.008620689655172422,0.22413793103448268,0.011568965517241372,0.008982758620689655,0.0003620689655172422,0.021913793103448268,0.583989614718817,0.24034326397625133,-0.2554795431592171,0.7138533355358513
2017-04-03,NVCR,65.4320987654321,1152393752.7,13.4,13.4,1638715.0,14.45,,8.775894064827645,13.557990511384983,287589097.25,6.7164179104477695,0.17164179104477617,0.02985074626865661,0.048507462686567186,0.24999999999999997,0.01666417910447762,0.002485074626865661,0.004350746268656719,0.024499999999999997,0.6006537938232946,0.242828338603117,-0.2511287968905604,0.7383533355358513
2017-04-03,YTEN,16.84782608695654,1952740.4000000001,172.0,0.43,0.0,,,1.4574464654282764,1.627012714385046,6001564.0,0.023255813953482196,0.06976744186046512,0.0,0.0,0.06976744186046512,0.006476744186046511,-0.0005,-0.0005,0.006476744186046511,0.6071305380093411,0.242328338603117,-0.2516287968905604,0.7448300797218977
2017-04-04,PRTK,31.182795698924703,1146815245.3500001,24.4,24.4,551839.0,27.8,,4.854157883081431,5.408669591165589,215425861.875,2.459016393442637,0.06352459016393432,0.014344262295082027,-0.010245901639344263,0.06762295081967208,0.005852459016393433,0.0009344262295082027,-0.0015245901639344265,0.006262295081967208,0.6129829970257346,0.2432627648326252,-0.2531533870544948,0.7510923748038649
2017-04-04,SHIP,15.315315315315313,190401680.70000002,230.4,0.96,639.8745000000001,264.0,09:43:00,7.274993266945089,1.8944791788398863,2044627044.0,26.04166666666665,-0.14583333333333331,0.12604166666666664,0.12385416666666667,0.10406249999999999,-0.015083333333333332,0.012104166666666664,0.011885416666666667,0.009906249999999998,0.5978996636924012,0.25536693149929185,-0.24126797038782813,0.7609986248038649
2017-04-04,CONN,21.301775147929014,321730765.6,10.25,10.25,86469.0,10.75,09:36:00,5.621110072484384,3.854218970312293,50313756.15,10.2439024390244,-0.06341463414634149,-0.05853658536585363,0.0,-0.12195121951219512,-0.00684146341463415,-0.006353658536585364,-0.0005,-0.012695121951219513,0.5910582002777671,0.24901327296270648,-0.24176797038782813,0.7483035028526455
2017-04-04,DFFN,23.463687150837977,408700519.28999996,66.3,4.42,13999.866699999997,70.35,09:30:00,2.154526513944587,2.2934754014376177,188749575.67499998,7.013574660633504,0.09276018099547509,0.031674208144796406,0.03619909502262442,0.1606334841628959,0.00877601809954751,0.0026674208144796406,0.003119909502262442,0.01556334841628959,0.5998342183773147,0.2516806937771861,-0.2386480608855657,0.763866851268935
2017-04-04,BNTC,16.69070407761899,33503928.999999996,53.4,3.56,18327.0666,62.25,09:35:00,9.543431582490554,1.9515604474294181,1115100823.2,53.93258426966292,-0.151685393258427,0.15730337078651682,0.0702247191011236,0.07584269662921343,-0.015668539325842702,0.015230337078651682,0.00652247191011236,0.0070842696629213435,0.584165679051472,0.2669110308558378,-0.23212558897545335,0.7709511209318564
2017-04-04,GBR,40.112994350282484,10777061.4,2.48,2.48,190263.0,2.62,09:30:00,1.5504026916607352,3.5589454294814935,7114613.22,6.854838709677424,0.15322580645161285,0.020161290322580662,0.06048387096774199,0.23387096774193553,0.014822580645161286,0.0015161290322580662,0.0055483870967742,0.022887096774193552,0.5989882596966333,0.26842715988809585,-0.22657720187867916,0.7938382177060499
2017-04-04,CYCC,23.83177570093458,81496852.95,159.0,7.95,37971.399999999994,183.4,10:29:00,6.48647103275767,3.1305696543260986,4034075458.3999996,37.1069182389937,-0.027672955974842803,0.17232704402515728,0.015094339622641546,0.15974842767295602,-0.0032672955974842803,0.016732704402515727,0.0010094339622641548,0.015474842767295603,0.595720964099149,0.2851598642906116,-0.225567767916415,0.8093130604733455
2017-04-04,ONTX,18.60465116279071,67267612.86,803.25,3.57,982.6308,846.0,09:39:00,8.683799433459232,1.9196105466792235,3248403645.375,8.683473389355733,0.09803921568627451,0.011204481792717087,0.03081232492997199,0.1400560224089636,0.00930392156862745,0.0006204481792717087,0.002581232492997199,0.013505602240896359,0.6050248856677765,0.2857803124698833,-0.22298653542341781,0.8228186627142419
2017-04-05,PLUG,83.07692307692307,1296800565.75,2.38,2.38,10746917.0,3.23,,7.236436154092606,13.400581863023637,317486415.4,0.8403361344537785,0.05462184873949576,0.09873949579831928,-0.052521008403361345,0.10084033613445369,0.0049621848739495765,0.009373949579831928,-0.0057521008403361345,0.00958403361344537,0.6099870705417261,0.29515426204971523,-0.22873863626375396,0.8324026963276873
2017-04-06,APVO,26.455026455026463,9159323.58,33.46,,308.3572,32.2,09:30:00,2.171260634023826,3.171037888248533,9999868.62,0.4184100418409997,0.21757322175732222,0.0,0.0,0.21757322175732222,0.021257322175732223,-0.0005,-0.0005,0.021257322175732223,0.6312443927174582,0.29465426204971523,-0.22923863626375396,0.8536600185034194
2017-04-06,TENX,29.97903563941302,12714367.4216,12.4,0.62,19300.95,12.818,09:36:00,4.4568436867788925,3.3582060922074004,41292555.552,4.8387096774193505,0.1864516129032259,0.015806451612903203,0.01516129032258055,0.21741935483870964,0.01814516129032259,0.0010806451612903202,0.001016129032258055,0.021241935483870964,0.6493895540077809,0.29573490721100554,-0.2282225072314959,0.8749019539872904
2017-04-06,NVFY,20.000000000000018,13240362.959999999,9.3,1.86,8370.2,10.4,09:36:00,9.76671020967759,2.616085102830576,140961072.00000003,41.39784946236558,-0.06451612903225802,-0.04838709677419347,0.08064516129032258,-0.03225806451612891,-0.0069516129032258026,-0.005338709677419347,0.007564516129032257,-0.003725806451612891,0.6424379411045551,0.2903961975335862,-0.22065799110246365,0.8711761475356775
2017-04-06,SUN,16.974015088013417,2391372408.87,27.91,27.91,129827.0,27.97,09:30:00,7.09345165430643,6.786433665851024,314872931.6,5.696882837692585,-0.027946972411322147,-0.016839842350412,-0.0085990684342529,-0.05338588319598705,-0.003294697241132215,-0.0021839842350412,-0.00135990684342529,-0.005838588319598705,0.6391432438634229,0.288212213298545,-0.22201789794588894,0.8653375592160788
2017-04-06,HOFT,19.55484896661368,468546940.2,37.6,37.6,0.0,,,3.3535083092413185,5.441791320981266,11587253.55,6.117021276595747,-0.04521276595744669,0.014627659574468009,0.0013297872340424775,-0.029255319148936205,-0.00502127659574467,0.0009627659574468009,-0.0003670212765957523,-0.0034255319148936204,0.6341219672676782,0.28917497925599184,-0.22238491922248468,0.8619120273011852
2017-04-07,MNKD,23.809523809523814,334170949.49,1.56,1.56,347744.0,1.58,,3.0099214092740674,3.251416543123264,11143196.975,0.0,0.1474358974358974,0.07051282051282057,-0.025641025641025664,0.19230769230769232,0.014243589743589741,0.006551282051282057,-0.0030641025641025667,0.01873076923076923,0.648365557011268,0.2957262613072739,-0.22544902178658724,0.8806427965319544
2017-04-10,AXON,19.36549900859219,1269388766.34,18.06,18.06,203268.0,18.65,09:36:00,6.2149558175932365,3.2420161259404034,86192725.49999999,9.911406423034341,-0.02657807308970102,-0.04152823920265781,-0.05315614617940204,-0.12126245847176087,-0.0031578073089701024,-0.004652823920265781,-0.005815614617940204,-0.012626245847176087,0.6452077497022979,0.29107343738700814,-0.23126463640452743,0.8680165506847783
2017-04-10,GERN,15.348837209302335,827409035.37,2.48,2.48,997011.0,2.75,,5.2026889457290135,2.5040302728921393,38745175.6,10.080645161290324,-0.0362903225806451,0.09677419354838701,0.0,0.0604838709677419,-0.00412903225806451,0.009177419354838701,-0.0005,0.005548387096774191,0.6410787174442334,0.3002508567418468,-0.23176463640452744,0.8735649377815525
2017-04-10,CPRT,100.40214477211795,14257398390.71,29.9,59.8,200.0,29.755,09:30:00,0.6312336025242014,45.55910785143479,9602782.5075,1.0367892976588688,-0.005183946488294353,0.0020066889632106596,-0.004180602006688963,-0.007357859531772657,-0.0010183946488294352,-0.00029933110367893405,-0.0009180602006688964,-0.0012357859531772657,0.6400603227954039,0.2999515256381679,-0.23268269660519633,0.8723291518283752
2017-04-11,TNXP,34.418604651162795,2287692050.04,578.0,5.78,11340.74,690.0,,1.7564601220913183,3.811935200265528,4442028388.0,0.519031141868509,0.20242214532871972,-0.02422145328719723,0.0,0.1782006920415225,0.019742214532871973,-0.0029221453287197234,-0.0005,0.01732006920415225,0.6598025373282759,0.2970293803094482,-0.23318269660519633,0.8896492210325275
2017-04-12,NOVN,49.03846153846154,118351960.68,77.5,7.75,46816.2,93.0,,8.750071997937493,5.482699566272917,378588178.8,1.2903225806451646,0.18838709677419357,0.047741935483871005,-0.0025806451612903594,0.23354838709677422,0.01833870967741936,0.004274193548387101,-0.000758064516129036,0.022854838709677423,0.6781412470056952,0.3013035738578353,-0.23394076112132536,0.9125040597422049
2017-04-12,NBIX,24.638379942140798,4914094697.4,51.7,51.7,1455673.0,53.98,,4.987930379221787,6.848289793910391,677691348.75,2.9013539651837617,-0.0019342359767890581,-0.0326885880077369,0.0019342359767890581,-0.0326885880077369,-0.0006934235976789058,-0.00376885880077369,-0.0003065764023210942,-0.00376885880077369,0.6774478234080163,0.2975347150570616,-0.23424733752364646,0.9087352009414312
2017-04-13,AAOI,22.12150906418422,1236583409.1,49.85,49.85,306797.0,51.3,,3.665544390143726,3.99793553838345,628388963.95,0.30090270812437314,0.09127382146439326,0.04373119358074222,-0.004212637913741241,0.13079237713139424,0.008627382146439327,0.0038731193580742226,-0.0009212637913741242,0.012579237713139424,0.6860752055544557,0.3014078344151358,-0.23516860131502057,0.9213144386545706
2017-04-13,EYES,24.13793103448276,49655561.76,11.52,1.44,110288.0,12.96,,5.033067218620921,2.8256586231557,63768556.800000004,6.25,0.12499999999999996,0.03472222222222225,0.006944444444444451,0.16666666666666666,0.011999999999999997,0.002972222222222225,0.0001944444444444451,0.016166666666666666,0.6980752055544557,0.304380056637358,-0.23497415687057613,0.9374811053212373
2017-04-13,STAF,23.913043478260864,17249150.0,34.2,1.14,8706.566499999999,37.2,09:34:00,4.960985274319226,2.5664784730473125,125052002.10000001,15.789473684210531,0.12280701754385973,0.05087719298245609,-0.026315789473684167,0.14736842105263165,0.011780701754385973,0.004587719298245609,-0.0031315789473684167,0.014236842105263166,0.7098559073088416,0.3089677759356036,-0.23810573581794456,0.9517179474265005
2017-04-17,WPRT,26.415094339622634,216907816.12,1.34,1.34,138715.0,1.59,,3.552711476087012,3.7888325268184886,4936216.005000001,4.477611940298498,0.0522388059701493,0.0,0.02985074626865674,0.08208955223880604,0.00472388059701493,-0.0005,0.0024850746268656743,0.007708955223880604,0.7145797879058565,0.3084677759356036,-0.23562066119107888,0.9594269026503811
2017-04-17,HTGM,21.342512908777955,44801133.28,105.75,7.05,48963.7333,117.6,,2.216934213343239,2.3450911572091266,707135456.9250001,8.936170212765958,0.16028368794326245,0.03262411347517733,-0.004255319148936197,0.18865248226950357,0.015528368794326244,0.002762411347517733,-0.0009255319148936199,0.01836524822695036,0.7301081567001828,0.31123018728312135,-0.2365461931059725,0.9777921508773315
2017-04-17,ALR,16.6390924131411,101667874.72028713,49.35,49.35,3875597.0,49.75,,7.130229625781381,8.87666257769339,1118097158.4,0.14184397163121698,0.006079027355623186,0.0024316109422491882,-0.0014184397163120625,0.007092198581560312,0.00010790273556231861,-0.0002568389057750812,-0.0006418439716312063,0.00020921985815603123,0.7302160594357451,0.31097334837734625,-0.2371880370776037,0.9780013707354875
2017-04-18,LIQT,32.287581699346404,,1.6192,0.4048,1025.0,2.0,,3.750066904090413,4.227723180194789,576959.3224000001,9.881422924901173,0.04397233201581023,0.06916996047430836,-0.0024703557312252987,0.1106719367588933,0.0038972332015810235,0.006416996047430836,-0.00074703557312253,0.01056719367588933,0.734113292637326,0.3173903444247771,-0.23793507265072622,0.9885685644113769
2017-04-19,SNGX,55.6420233463035,158202986.22,4.0,4.0,1371429.0,4.13,09:30:00,9.763022071381238,7.266714928622224,103438743.67999999,27.0,0.07750000000000001,-0.06499999999999995,0.08999999999999997,0.10250000000000004,0.007250000000000001,-0.006999999999999996,0.008499999999999997,0.009750000000000003,0.741363292637326,0.3103903444247771,-0.2294350726507262,0.9983185644113769
2017-04-20,MVIS,18.385650224215254,428310944.09999996,2.64,2.64,210876.0,2.73,09:32:00,4.296041169451074,2.0017675415486296,15120346.5,3.7878787878787845,0.011363636363636458,-0.007575757575757582,0.007575757575757582,0.011363636363636458,0.0006363636363636458,-0.0012575757575757583,0.0002575757575757582,0.0006363636363636458,0.7419996562736897,0.30913276866720135,-0.22917749689315045,0.9989549280477406
2017-04-24,OPTT,88.52459016393442,153092494.02,69.0,3.45,73259.45,72.6,09:30:00,9.215045909391307,9.767772270032975,1064562451.9,6.3768115942029135,0.2057971014492754,0.06956521739130431,0.014492753623188406,0.2898550724637681,0.020079710144927543,0.00645652173913043,0.0009492753623188407,0.028485507246376815,0.7620793664186172,0.31558929040633177,-0.2282282215308316,1.0274404352941173
2017-04-24,SPI,26.923076923076916,20191024.83349023,66.0,0.66,12.0,54.9,09:30:00,3.1997356045635756,2.090729669969375,24560452.0,28.787878787878785,-0.2878787878787879,0.22560606060606062,0.0,-0.062272727272727264,-0.029287878787878793,0.022060606060606062,-0.0005,-0.006727272727272727,0.7327914876307384,0.3376498964669378,-0.2287282215308316,1.0207131625668446
2017-04-25,NAVB,15.465040296231747,15420281.2028,10.602,0.5301,6131.199999999999,10.8,,2.2696021514752385,1.8342692474911746,10295323.310999999,0.037728730428221446,0.036408224863233446,-0.02037351443123932,0.001131861912846508,0.017166572344840633,0.003140822486323345,-0.0025373514431239323,-0.0003868138087153492,0.0012166572344840634,0.7359323101170617,0.3351125450238139,-0.22911503533954697,1.0219298198013287
2017-04-26,AKBA,27.427961579509088,2187005162.5,11.94,11.94,251906.0,12.7,10:11:00,9.289398804506348,4.667011530959947,255263824.39999998,16.75041876046901,-0.04690117252931328,-0.052763819095477456,-0.008375209380234476,-0.1080402010050252,-0.005190117252931328,-0.005776381909547746,-0.0013375209380234476,-0.011304020100502521,0.7307421928641304,0.3293361631142661,-0.23045255627757041,1.010625799700826
2017-04-27,CDXC,19.999999999999996,202142709.76,3.0,3.0,66438.0,3.5,,7.215137519325615,3.1850358197664557,9029900.64,9.999999999999986,0.013333333333333345,-0.036666666666666625,-0.013333333333333345,-0.036666666666666625,0.0008333333333333346,-0.004166666666666662,-0.0018333333333333344,-0.004166666666666662,0.7315755261974638,0.32516949644759946,-0.23228588961090374,1.0064591330341595
2017-04-27,EXAS,17.731092436974794,5193689264.940001,28.02,28.02,379149.0,28.8,09:32:00,4.7313040549222345,3.845971312876446,463972708.59999996,8.13704496788008,-0.07566024268379733,0.01070663811563159,-0.006067094932191226,-0.07102069950035696,-0.008066024268379733,0.000570663811563159,-0.0011067094932191227,-0.007602069950035696,0.723509501929084,0.32574016025916264,-0.23339259910412286,0.9988570630841238
2017-04-27,SSKN,31.176470588235293,105843211.32000001,4.46,4.46,398765.0,4.9,,7.172120499010813,4.328296609975063,8741555.55,1.1210762331838486,0.3094170403587444,0.024663677130044817,0.011210762331838625,0.3452914798206278,0.030441704035874442,0.0019663677130044815,0.0006210762331838625,0.03402914798206278,0.7539512059649585,0.3277065279721671,-0.232771522870939,1.0328862110661865
2017-04-28,ALGN,16.404363394121056,10615200148.78,139.79,139.79,29946.0,140.7,09:30:00,3.9829707859864203,4.828575360737127,592687594.2149999,3.898705200658137,0.03698404749982107,0.012232634666284997,-0.005508262393590256,0.043708419772515814,0.003198404749982108,0.0007232634666284998,-0.0010508262393590256,0.0038708419772515816,0.7571496107149406,0.3284297914387956,-0.23382234911029803,1.036757053043438
2017-04-28,MOXC,26.24434389140271,,13.95,2.79,40.0,13.25,09:30:00,1.8256130790190737,2.4196391971107643,489697.975,0.0,0.12544802867383514,-0.07526881720430113,0.03584229390681004,0.08602150537634404,0.012044802867383514,-0.008026881720430114,0.003084229390681004,0.008102150537634403,0.7691944135823241,0.3204029097183655,-0.23073811971961702,1.0448592035810724
2017-05-01,MTBC,19.852941176470562,35699114.4,1.63,1.63,25221.0,1.58,09:30:00,3.182241498824842,2.87813662557487,39553702.434999995,76.07361963190186,-0.47239263803680986,0.1226993865030676,0.12269938650306733,-0.22699386503067492,-0.04773926380368099,0.01176993865030676,0.011769938650306733,-0.023199386503067493,0.7214551497786431,0.3321728483686722,-0.2189681810693103,1.021659817078005
2017-05-01,OCN,27.947598253275107,28522331.2,43.95,2.93,188931.8662,46.35,11:25:00,1.9794401778988429,4.715532596310072,1635793450.875,15.358361774744033,-0.05802047781569959,0.03754266211604092,0.0,-0.020477815699658668,-0.00630204778156996,0.0032542662116040923,-0.0005,-0.002547781569965867,0.7151531019970732,0.3354271145802763,-0.2194681810693103,1.019112035508039
2017-05-02,HY,16.18968386023294,1161056100.0,69.83,69.83,0.0,,,4.415686296289611,4.453607737441752,22075844.205,3.078905914363461,0.011886008878705404,0.003007303451238633,0.0,0.014893312329944036,0.0006886008878705404,-0.0001992696548761367,-0.0005,0.0009893312329944035,0.7158417028849438,0.33522784492540014,-0.2199681810693103,1.0201013667410335
2017-05-02,HLTH,15.384615384615374,1165778093.07,1.5,1.5,23714.0,1.5,09:30:00,2.406411578005046,1.8365794628203396,2528165.1750000003,9.999999999999986,0.09999999999999994,0.0,0.0,0.09999999999999994,0.009499999999999995,-0.0005,-0.0005,0.009499999999999995,0.7253417028849437,0.33472784492540014,-0.2204681810693103,1.0296013667410335
2017-05-02,WKHS,15.999999999999993,335370134.34999996,2.32,2.32,0.0,,,2.2975430529523595,1.721872377270512,958618.32,3.538793103448268,0.0732758620689655,-0.017241379310344845,-0.047413793103448225,0.008620689655172422,0.0068275862068965494,-0.0022241379310344845,-0.005241379310344823,0.0003620689655172422,0.7321692890918402,0.33250370699436566,-0.22570956037965512,1.0299634357065508
2017-05-02,ANGI,55.008488964346384,4777757068.62,9.13,,2566906.0,9.38,09:39:00,8.906829539802667,11.990689383792265,246665627.08,8.43373493975903,-0.04162102957283669,-0.07447973713033951,-0.015334063526834672,-0.13143483023001087,-0.0046621029572836694,-0.007947973713033952,-0.0020334063526834673,-0.013643483023001089,0.7275071861345566,0.3245557332813317,-0.22774296673233857,1.0163199526835498
2017-05-03,PIRS,31.666666666666686,264468174.91,3.16,3.16,1236744.0,4.0,,9.745064230225303,4.5539435079911,94886096.01,25.632911392405067,-0.16139240506329106,-0.009493670886076028,0.050632911392405104,-0.12025316455696199,-0.016639240506329107,-0.001449367088607603,0.004563291139240511,-0.012525316455696198,0.7108679456282274,0.3231063661927241,-0.22317967559309806,1.0037946362278536
2017-05-03,WTW,15.148655025955616,24313856999.972256,24.4,24.4,99492.0,24.85,09:33:00,2.597326278812959,3.454202793713147,171907332.16,3.2786885245901676,0.05081967213114748,0.049590163934426265,-0.0008196721311475235,0.09959016393442623,0.004581967213114748,0.004459016393442627,-0.0005819672131147524,0.009459016393442623,0.7154499128413422,0.32756538258616674,-0.22376164280621283,1.0132536526212963
2017-05-03,OB,16.17834394904458,1057607236.2802546,18.24,18.24,67104.0,18.41,,8.781816913464331,4.944403254535929,84958691.52,0.6578947368421018,0.0,-0.0010964912280701522,0.0016447368421051308,0.0005482456140349787,-0.0005,-0.0006096491228070153,-0.00033552631578948695,-0.0004451754385965022,0.7149499128413422,0.3269557334633597,-0.2240971691220023,1.0128084771826997
2017-05-03,MOXC,18.15375233448946,,15.5,3.1,396.0,13.2,09:30:00,2.3082562245764606,1.673714187900165,744878.15,0.0,0.13870967741935486,0.016129032258064516,-0.02580645161290325,0.12903225806451613,0.013370967741935486,0.0011129032258064516,-0.003080645161290325,0.012403225806451612,0.7283208805832777,0.32806863668916614,-0.22717781428329265,1.0252117029891514
2017-05-04,NSIT,17.551798047154076,1607189404.91,49.36,49.36,3560.0,49.9,09:30:00,4.171787081384734,6.095674951670363,51830275.605000004,7.7593192868719685,0.06665316045380873,-0.027350081037277176,-0.005875202593192851,0.033427876823338705,0.006165316045380873,-0.003235008103727718,-0.0010875202593192853,0.0028427876823338707,0.7344861966286585,0.3248336285854384,-0.22826533454261194,1.0280544906714852
2017-05-04,LHCG,19.61031932166697,,66.3,66.3,100.0,66.63,,3.330222010130772,6.151315324353291,24200588.79,0.0,0.08054298642533932,0.02549019607843134,-0.015082956259426848,0.0909502262443438,0.0075542986425339315,0.002049019607843134,-0.0020082956259426846,0.00859502262443438,0.7420404952711925,0.32688264819328156,-0.23027363016855462,1.0366495132959197
2017-05-05,REGI,17.24137931034482,593191923.6,11.9,11.9,12958.0,11.9,,4.006320863647342,3.6221019947006274,17219317.950000003,0.0,0.008403361344537785,-0.021008403361344536,-0.01680672268907557,-0.02941176470588232,0.0003403361344537785,-0.0026008403361344537,-0.002180672268907557,-0.0034411764705882322,0.7423808314056464,0.3242818078571471,-0.23245430243746218,1.0332083368253315
2017-05-05,NAK,17.006802721088434,847586860.8000001,1.72,1.72,429735.0,1.9,,2.852573351373136,2.258987072556313,20305543.3,0.0,0.06976744186046505,-0.11046511627906987,-0.023255813953488264,-0.06395348837209308,0.006476744186046504,-0.011546511627906987,-0.0028255813953488268,-0.006895348837209309,0.7488575755916929,0.3127352962292401,-0.235279883832811,1.0263129879881223
2017-05-05,OLED,15.6371730662215,5245087293.599999,103.9,103.9,74379.0,105.5,09:32:00,4.714082330486897,4.237180258258212,523629051.59999996,8.758421559191532,-0.07122232916265632,-0.014918190567853677,0.0,-0.08614051973051,-0.007622232916265632,-0.0019918190567853678,-0.0005,-0.009114051973051,0.7412353426754272,0.31074347717245476,-0.235779883832811,1.0171989360150713
2017-05-05,SNCR,20.906148867313924,1589252251.3,18.68,18.68,298101.0,18.99,09:30:00,1.1149695209835457,3.67252210988333,130759389.47,3.3699143468950865,0.03693790149892941,0.0642398286937903,0.024625267665952747,0.12580299785867247,0.003193790149892941,0.005923982869379031,0.0019625267665952747,0.012080299785867247,0.7444291328253202,0.31666746004183377,-0.23381735706621573,1.0292792358009386
2017-05-08,DRRX,40.000000000000014,220908142.481,1.12,1.12,1491145.0,1.16,09:32:00,6.335122361681605,5.530836518110804,11295462.813000001,4.464285714285698,0.1330357142857144,-0.01785714285714287,-0.016964285714285727,0.0982142857142858,0.01280357142857144,-0.002285714285714287,-0.0021964285714285727,0.00932142857142858,0.7572327042538917,0.3143817457561195,-0.2360137856376443,1.038600664372367
2017-05-09,WRLD,19.055118110236215,589547992.0,75.6,75.6,28371.0,75.88,09:30:00,5.180260952177259,4.443769819901719,116101521.2,16.746031746031754,-0.1640211640211641,0.01150793650793657,0.06283068783068783,-0.08968253968253971,-0.01690211640211641,0.000650793650793657,0.005783068783068784,-0.009468253968253973,0.7403305878517753,0.31503253940691317,-0.23023071685457552,1.029132410404113
2017-05-09,EGY,15.789473684210531,61739077.92,1.1,1.1,14750.0,1.26,,2.8408627967380546,2.5360039404777623,728986.7200000001,4.545454545454519,0.05454545454545459,-0.009090909090909097,0.0,0.04545454545454549,0.00495454545454546,-0.00140909090909091,-0.0005,0.004045454545454549,0.7452851333063207,0.31362344849782225,-0.23073071685457552,1.0331778649495675
2017-05-09,CVU,23.684210526315773,86423533.0,7.05,7.05,13252.0,7.505,09:33:00,3.242469051213444,5.008876947731277,2207451.7,15.293617021276585,0.007092198581560258,-0.08510638297872336,-0.03546099290780142,-0.11347517730496452,0.00020921985815602583,-0.009010638297872338,-0.004046099290780142,-0.011847517730496453,0.7454943531644768,0.3046128101999499,-0.23477681614535567,1.0213303472190711
2017-05-10,INCR,15.693012600229107,387511030.68371135,50.5,50.5,105446.0,51.0,09:51:00,2.562255764620149,4.871171286030135,240733264.04999998,5.643564356435649,-0.04554455445544549,0.012871287128712843,-0.034653465346534656,-0.0673267326732673,-0.0050544554455445485,0.0007871287128712844,-0.003965346534653465,-0.007232673267326731,0.7404398977189323,0.3053999389128212,-0.23874216268000914,1.0140976739517444
2017-05-10,MTBC,32.65306122448981,35847860.71,2.6,2.6,286405.0,2.7,09:30:00,2.0481585906613775,4.7338059691994925,49351846.68,47.69230769230768,0.07307692307692305,0.053846153846153724,0.03461538461538473,0.1615384615384615,0.006807692307692305,0.004884615384615373,0.002961538461538473,0.01565384615384615,0.7472475900266246,0.31028455429743657,-0.23578062421847068,1.0297515201055907
