,Date,Stock,market_cap,GapSize,GapSizeRel,OpenPrice,MaxChange,PreVolume,PreHigh,RVOL10D,$volume,Day1,Day2,Overnight,2Day,Day1Trade,Day2Trade,OvernightTrade,2DayTrade,Day1TradeCum,Day2TradeCum,OvernightTradeCum,2DayTradeCum
243,2018-06-05,CODX,153965106.24,29.729729729729716,6.961225006486254,5.76,15.625,522765.0,6.3,2.109565863225526,5938317.599999994,0.08333333333333326,-0.04687499999999993,0.0520833333333333,0.08854166666666663,0.007833333333333326,-0.005187499999999993,0.004708333333333331,0.008354166666666663,0.6797414415589795,0.10710963566052062,-0.06821298776993777,0.9626380894495621
244,2018-06-05,GIII,2308459521.69,16.604477611940283,6.504645468405564,50.0,2.400000000000002,97763.0,52.5,4.5256324923901,14090586.769999994,0.04939999999999998,-0.007000000000000029,-0.014399999999999977,0.027999999999999973,0.004439999999999999,-0.001200000000000003,-0.0019399999999999977,0.0022999999999999974,0.6841814415589795,0.10590963566052061,-0.07015298776993777,0.964938089449562
245,2018-06-06,AXON,311527448.05,109.14285714285717,34.493744696752074,3.66,26.69398907103824,8152794.0,3.71,8.01498301715682,101166979.06999996,-0.24316939890710373,0.2868852459016393,-0.35519125683060104,-0.3114754098360655,-0.024816939890710377,0.028188524590163928,-0.03601912568306011,-0.03164754098360655,0.6593645016682692,0.13409816025068455,-0.10617211345299787,0.9332905484659555
246,2018-06-06,VBLT,207895848.0,27.906976744186053,10.137303960901964,2.75,12.72727272727272,426260.0,3.25,8.518696290185964,1472631.5,-0.09090909090909091,0.09090909090909091,0.054545454545454515,0.054545454545454515,-0.009590909090909093,0.008590909090909092,0.004954545454545452,0.004954545454545452,0.6497735925773601,0.14268906934159364,-0.10121756799845243,0.9382450939205009
247,2018-06-06,CLRB,623232892.8,27.1877377975867,7.669599775819289,11.7,8.547008547008538,122647.29999999999,15.6,7.674757492947766,856525.5,0.12820512820512822,0.11965811965811969,-0.1452991452991454,0.1025641025641025,0.012320512820512823,0.01146581196581197,-0.015029914529914541,0.00975641025641025,0.662094105397873,0.15415488130740562,-0.11624748252836697,0.9480015041769112
248,2018-06-07,ZS,5293686649.41,17.45513866231647,7.604728875169161,36.0,17.1111111111111,76323.0,36.01,5.5645336902025315,19444544.45999999,-0.049722222222222195,-0.08444444444444442,0.008333333333333255,-0.12583333333333335,-0.0054722222222222195,-0.008944444444444442,0.0003333333333333255,-0.013083333333333336,0.6566218831756507,0.14521043686296117,-0.11591414919503365,0.9349181708435779
249,2018-06-07,FIVE,5549314483.3,20.16486220472442,12.092982599799377,97.67,3.3787242756219804,222161.0,97.96,3.938860335804715,13399134.839999955,-0.014129210607146466,-0.02498208252278077,0.003071567523292691,-0.03603972560663454,-0.0019129210607146466,-0.0029982082522780774,-0.0001928432476707309,-0.004103972560663454,0.6547089621149361,0.14221222861068308,-0.11610699244270438,0.9308141982829145
250,2018-06-07,AXON,328644340.8,28.57142857142856,9.029776098626192,5.85,12.649572649572649,5290689.0,6.07,3.795063014196843,90903595.64999999,0.17948717948717946,0.027350427350427375,-0.027350427350427375,0.17948717948717946,0.017448717948717947,0.0022350427350427376,-0.0032350427350427377,0.017448717948717947,0.6721576800636541,0.14444727134572583,-0.11934203517774712,0.9482629162316324
251,2018-06-07,CLRB,641563272.0,16.666666666666675,4.701629237489115,11.9,0.8403361344537785,43835.1,12.0,2.5278217855147207,321353.4800000001,0.11764705882352944,0.025210084033613505,0.008403361344537785,0.15126050420168072,0.011264705882352944,0.0020210084033613503,0.0003403361344537785,0.014626050420168072,0.683422385946007,0.1464682797490872,-0.11900169904329334,0.9628889666518005
252,2018-06-07,AVHI,123374999.99999999,28.181818181818173,26.61329400133052,21.15,1.4184397163120588,441842.0,21.3,7.613891544330311,500180.9000000071,-0.004728132387706923,-0.011820330969267141,0.0,-0.016548463356974064,-0.0009728132387706923,-0.0016820330969267141,-0.0005,-0.0021548463356974067,0.6824495727072363,0.14478624665216047,-0.11950169904329334,0.9607341203161031
253,2018-06-07,CONN,943054858.8,25.730994152046783,9.321324830759641,32.25,1.2403100775193687,155162.0,33.5,4.130878058038304,1102233.6000000027,0.009302325581395371,-0.06821705426356597,-0.0062015503875968775,-0.06511627906976748,0.00043023255813953715,-0.007321705426356598,-0.0011201550387596878,-0.007011627906976749,0.6828798052653758,0.13746454122580387,-0.12062185408205303,0.9537224924091263
254,2018-06-08,SVRA,1299243110.69,15.180467091295125,4.698292875630184,10.85,16.86635944700461,11659.0,11.0,3.9284862556331617,642041.1200000006,-0.0516129032258065,0.031336405529953905,-0.033179723502304095,-0.05345622119815669,-0.00566129032258065,0.0026336405529953904,-0.0038179723502304095,-0.0058456221198156695,0.6772185149427952,0.14009818177879926,-0.12443982643228343,0.9478768702893107
255,2018-06-11,GNW,2445599719.88,28.083989501312324,13.411731395801798,4.88,0.8196721311475308,2141728.0,4.97,3.8274051038945247,1623749.2799999893,0.012295081967213035,0.012295081967213035,0.0040983606557378,0.02868852459016387,0.0007295081967213035,0.0007295081967213035,-9.016393442622005e-05,0.002368852459016387,0.6779480231395165,0.14082768997552056,-0.12452999036670966,0.9502457227483271
256,2018-06-11,OCC,,26.66666666666666,9.963440541366744,3.8,7.8947368421052655,42450.0,4.2,8.443311938432462,183551.97989999995,0.11123684210526312,-0.06578947368421052,0.020342105263157936,0.06578947368421052,0.010623684210526313,-0.007078947368421053,0.0015342105263157935,0.006078947368421053,0.6885717073500428,0.1337487426070995,-0.12299577984039387,0.9563246701167482
257,2018-06-11,RFIL,83989067.85,30.400000000000006,14.151426648966055,8.15,9.815950920245387,143546.0,8.85,7.591185105548951,616988.5999999978,-0.024539877300613407,0.09202453987730061,0.012269938650306704,0.0797546012269939,-0.002953987730061341,0.008702453987730062,0.0007269938650306704,0.00747546012269939,0.6856177196199814,0.14245119659482958,-0.1222687859753632,0.9638001302394476
258,2018-06-12,GLMD,441226047.26,262.0,79.68338486325025,25.34,6.787687450670865,2889634.0,27.55,9.381028542174297,127129062.5,0.3058405682715075,-0.009865824782951855,-0.00473559589581693,0.2912391475927387,0.030084056827150752,-0.0014865824782951858,-0.0009735595895816931,0.028623914759273873,0.7157017764471322,0.14096461411653438,-0.12324234556494489,0.9924240449987214
259,2018-06-12,VVPR,43876717.5054,15.121951219512209,3.07350276524902,2.36,5.932203389830515,22872.0,2.62,2.1835878965440774,31117.69079999998,0.10144067796610164,0.046610169491525376,-0.012457627118644014,0.135593220338983,0.009644067796610164,0.004161016949152538,-0.0017457627118644015,0.013059322033898299,0.7253458442437424,0.14512563106568693,-0.12498810827680928,1.0054833670326198
260,2018-06-12,RH,3327650825.0,22.445885622841732,10.924258822784655,145.38,13.1448617416426,480847.0,146.9,5.647729956112853,135403443.24000007,-0.06617141284908519,-0.003026551107442549,0.0035768331269776465,-0.0656211308295501,-0.00711714128490852,-0.000802655110744255,-0.00014231668730223536,-0.00706211308295501,0.7182287029588339,0.14432297595494267,-0.12513042496411153,0.9984212539496647
261,2018-06-12,RCON,37525917.57,17.777777777777782,4.378854420537073,7.95,0.0,6552.8,7.75,1.3832303309783724,165348.2,0.12578616352201258,0.025157232704402538,0.01886792452830193,0.16981132075471705,0.012078616352201258,0.0020157232704402536,0.001386792452830193,0.016481132075471704,0.7303073193110352,0.14633869922538292,-0.12374363251128134,1.0149023860251365
262,2018-06-12,PLAY,2702961812.4,16.03596069412503,6.20025244617763,55.5,1.6151351351351373,154451.0,55.44,4.241300815582697,3017257.600000003,-0.005765765765765771,0.007027027027027038,0.0012612612612612664,0.0025225225225225328,-0.0010765765765765772,0.00020270270270270378,-0.00037387387387387337,-0.00024774774774774674,0.7292307427344586,0.14654140192808562,-0.12411750638515522,1.0146546382773887
263,2018-06-13,ENPH,806776439.0400001,35.55555555555554,11.250458847361088,6.1,2.1311475409836245,1126809.0,6.45,4.095299174246513,2434077.839999984,0.019672131147540857,-0.06885245901639359,-0.006557377049180188,-0.05573770491803291,0.0014672131147540858,-0.007385245901639359,-0.001155737704918019,-0.006073770491803292,0.7306979558492127,0.13915615602644626,-0.12527324409007323,1.0085808677855854
264,2018-06-13,AYTU,2224232202.24,31.16883116883118,7.7021443371744915,101.0,2.8118811881188144,18494.845,113.76,4.65792908620742,2202810.8725000005,0.21762376237623765,0.043564356435643624,0.02990099009900986,0.2910891089108911,0.021262376237623767,0.003856435643564363,0.0024900990099009862,0.028608910891089114,0.7519603320868364,0.14301259167001062,-0.12278314508017224,1.0371897786766746
265,2018-06-14,ETSY,5280418029.25,23.855713852682612,10.445565976514207,40.86,9.593734703866863,952030.0,41.0,5.948303336419982,21098134.20999998,-0.019334312285854114,-0.020802741067058282,-0.0009789525208027201,-0.04111600587371512,-0.0024334312285854117,-0.0025802741067058287,-0.0005978952520802721,-0.004611600587371512,0.749526900858251,0.1404323175633048,-0.12338104033225251,1.032578178089303
266,2018-06-15,CLPS,181567298.0,58.19672131147542,14.413650558425154,9.65,24.870466321243523,1375547.0,10.5,8.824839326378724,10725732.0,0.07772020725388601,-0.21865284974093277,0.02176165803108817,-0.11917098445595858,0.0072720207253886004,-0.022365284974093277,0.001676165803108817,-0.01241709844559586,0.7567989215836396,0.11806703258921152,-0.12170487452914369,1.0201610796437073
267,2018-06-15,GOOS,6520990901.04,28.724100327153756,13.827101084962692,59.02,4.52389020670958,566929.0,59.56,6.558794281480486,27599670.0,-0.03388681802778719,-0.07844798373432739,0.015587936292782135,-0.09674686546933244,-0.0038886818027787187,-0.00834479837343274,0.0010587936292782135,-0.010174686546933244,0.7529102397808609,0.10972223421577877,-0.12064608089986548,1.009986393096774
268,2018-06-18,PTCT,3385015452.0,31.930758988015985,14.649025796047683,49.54,6.883326604763829,400640.0,53.5,6.5854152486530655,20042385.15999996,0.03350827614049246,0.2916834880904319,0.0038352846184902065,0.3290270488494146,0.002850827614049246,0.02866834880904319,-0.00011647153815097936,0.03240270488494146,0.7557610673949101,0.13839058302482196,-0.12076255243801645,1.0423890979817156
269,2018-06-18,GEVO,2563654804.1,47.86324786324789,10.832274149729132,5.19,304.62427745664735,308556.0,5.28,8.890809182993888,227883327.34999996,-1.4470134874759149,-0.2273603082851637,-1.0828516377649327,-2.757225433526011,-0.14520134874759147,-0.02323603082851637,-0.10878516377649326,-0.2762225433526011,0.6105597186473186,0.11515455219630559,-0.2295477162145097,0.7661665546291145
270,2018-06-18,OBSV,764900032.4100001,23.71134020618557,7.1335939437246,18.0,13.055555555555554,36390.0,20.05,5.14339894027006,124399.07999999904,0.007222222222222167,0.12277777777777782,0.014999999999999977,0.14499999999999996,0.00022222222222221673,0.011777777777777783,0.0009999999999999979,0.013999999999999997,0.6107819408695409,0.12693232997408338,-0.2285477162145097,0.7801665546291146
271,2018-06-18,RCII,970938693.84,22.02826267664173,12.454414179885285,14.68,0.6811989100817373,3104437.0,14.82,3.580117222425146,0.0,0.0,-0.01294277929155322,-0.0006811989100817293,-0.01362397820163495,-0.0005,-0.0017942779291553223,-0.000568119891008173,-0.0018623978201634953,0.6102819408695409,0.12513805204492806,-0.22911583610551786,0.778304156808951
272,2018-06-19,GEVO,3936320368.5,44.25196850393702,10.014979674371332,18.32,35.04366812227073,1177950.0,19.75,3.347181490972234,20188704.959999993,-0.06441048034934496,0.3395196506550219,0.04093886462882096,0.31604803493449785,-0.006941048034934497,0.03345196506550219,0.0035938864628820965,0.031104803493449785,0.6033408928346065,0.15859001711043025,-0.22552194964263578,0.8094089603024008
273,2018-06-19,SRPT,12532980807.74,52.03344735841886,24.68244564228665,160.0,10.312499999999991,10676.0,107.37,5.097437354678586,246644850.8499999,0.10043749999999996,-0.05387500000000003,-0.007124999999999914,0.039437500000000014,0.009543749999999997,-0.005887500000000003,-0.0012124999999999914,0.003443750000000002,0.6128846428346064,0.15270251711043026,-0.22673444964263578,0.8128527103024008
274,2018-06-19,ASTC,314912010.12,246.66666666666669,64.97600470116681,6.76,20.562130177514803,3853653.0,6.94,9.925215242025406,17146888.399999976,0.059171597633136015,0.09319526627218934,0.11094674556213018,0.2633136094674555,0.005417159763313602,0.008819526627218934,0.010594674556213018,0.025831360946745555,0.61830180259792,0.1615220437376492,-0.21613977508642276,0.8386840712491463
275,2018-06-19,NEPT,540433590.23,17.14285714285715,4.84358294639182,2.87,23.344947735191624,75813.0,3.25,7.9506891504740915,3935230.199999999,-0.12543554006968635,-0.33101045296167253,-0.09407665505226481,-0.5505226480836237,-0.013043554006968636,-0.03360104529616725,-0.009907665505226482,-0.055552264808362374,0.6052582485909513,0.12792099844148194,-0.22604744059164925,0.783131806440784
276,2018-06-19,SPRO,436368829.5,20.71992976294994,7.162368148756815,13.75,9.745454545454546,2450.0,14.5,4.464500922991779,91963.25,0.01818181818181818,-0.06472727272727277,-0.007999999999999959,-0.05454545454545454,0.0013181818181818182,-0.006972727272727278,-0.001299999999999996,-0.0059545454545454546,0.6065764304091331,0.12094827116875466,-0.22734744059164924,0.7771772609862385
